neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
10826,Holland,Arson,0,11,2018
10827,Holland,Auto Theft,3,11,2018
10828,Holland,Burglary,2,11,2018
10829,Holland,Homicide,0,11,2018
10830,Holland,Larceny,5,11,2018
10831,Holland,Rape,0,11,2018
10832,Holland,Robbery,1,11,2018
10833,Howe,Aggravated Assault,0,11,2018
10834,Howe,Arson,0,11,2018
10835,Howe,Auto Theft,4,11,2018
10836,Howe,Burglary,2,11,2018
10837,Howe,Homicide,0,11,2018
10838,Howe,Larceny,10,11,2018
10839,Howe,Rape,0,11,2018
10840,Howe,Robbery,1,11,2018
10841,Humboldt Industrial Area,Aggravated Assault,0,11,2018
10842,Humboldt Industrial Area,Arson,0,11,2018
10843,Humboldt Industrial Area,Auto Theft,0,11,2018
10844,Humboldt Industrial Area,Burglary,0,11,2018
10845,Humboldt Industrial Area,Homicide,0,11,2018
10846,Humboldt Industrial Area,Larceny,0,11,2018
10847,Humboldt Industrial Area,Rape,0,11,2018
10848,Humboldt Industrial Area,Robbery,0,11,2018
10849,Jordan,Aggravated Assault,7,11,2018
10850,Jordan,Arson,0,11,2018
10851,Jordan,Auto Theft,11,11,2018
10852,Jordan,Burglary,28,11,2018
10853,Jordan,Homicide,0,11,2018
10854,Jordan,Larceny,12,11,2018
10855,Jordan,Rape,0,11,2018
10856,Jordan,Robbery,2,11,2018
10857,Keewaydin,Aggravated Assault,0,11,2018
10858,Keewaydin,Arson,0,11,2018
10859,Keewaydin,Auto Theft,2,11,2018
10860,Keewaydin,Burglary,1,11,2018
10861,Keewaydin,Homicide,0,11,2018
10862,Keewaydin,Larceny,4,11,2018
10863,Keewaydin,Rape,0,11,2018
10864,Keewaydin,Robbery,0,11,2018
10865,Kenny,Aggravated Assault,0,11,2018
10866,Kenny,Arson,0,11,2018
10867,Kenny,Auto Theft,2,11,2018
10868,Kenny,Burglary,3,11,2018
10869,Kenny,Homicide,0,11,2018
10870,Kenny,Larceny,2,11,2018
10871,Kenny,Rape,0,11,2018
10872,Kenny,Robbery,0,11,2018
10873,Kenwood,Aggravated Assault,0,11,2018
10874,Kenwood,Arson,0,11,2018
10875,Kenwood,Auto Theft,0,11,2018
10876,Kenwood,Burglary,1,11,2018
10877,Kenwood,Homicide,0,11,2018
10878,Kenwood,Larceny,2,11,2018
10879,Kenwood,Rape,0,11,2018
10880,Kenwood,Robbery,0,11,2018
10881,King Field,Aggravated Assault,0,11,2018
10882,King Field,Arson,0,11,2018
10883,King Field,Auto Theft,0,11,2018
10884,King Field,Burglary,1,11,2018
10885,King Field,Homicide,0,11,2018
10886,King Field,Larceny,10,11,2018
10887,King Field,Rape,0,11,2018
10888,King Field,Robbery,1,11,2018
10889,Lind - Bohanon,Aggravated Assault,1,11,2018
10890,Lind - Bohanon,Arson,0,11,2018
10891,Lind - Bohanon,Auto Theft,6,11,2018
10892,Lind - Bohanon,Burglary,11,11,2018
10893,Lind - Bohanon,Homicide,1,11,2018
10894,Lind - Bohanon,Larceny,9,11,2018
10895,Lind - Bohanon,Rape,0,11,2018
10896,Lind - Bohanon,Robbery,1,11,2018
10897,Linden Hills,Aggravated Assault,0,11,2018
10898,Linden Hills,Arson,0,11,2018
10899,Linden Hills,Auto Theft,2,11,2018
10900,Linden Hills,Burglary,2,11,2018
10901,Linden Hills,Homicide,0,11,2018
10902,Linden Hills,Larceny,7,11,2018
10903,Linden Hills,Rape,0,11,2018
10904,Linden Hills,Robbery,0,11,2018
10905,Logan Park,Aggravated Assault,1,11,2018
10906,Logan Park,Arson,0,11,2018
10907,Logan Park,Auto Theft,0,11,2018
10908,Logan Park,Burglary,5,11,2018
10909,Logan Park,Homicide,0,11,2018
10910,Logan Park,Larceny,12,11,2018
10911,Logan Park,Rape,1,11,2018
10912,Logan Park,Robbery,1,11,2018
10913,Longfellow,Aggravated Assault,2,11,2018
10914,Longfellow,Arson,0,11,2018
10915,Longfellow,Auto Theft,3,11,2018
10916,Longfellow,Burglary,9,11,2018
10917,Longfellow,Homicide,0,11,2018
10918,Longfellow,Larceny,38,11,2018
10919,Longfellow,Rape,0,11,2018
10920,Longfellow,Robbery,0,11,2018
10921,Loring Park,Aggravated Assault,3,11,2018
10922,Loring Park,Arson,0,11,2018
10923,Loring Park,Auto Theft,3,11,2018
10924,Loring Park,Burglary,3,11,2018
10925,Loring Park,Homicide,0,11,2018
10926,Loring Park,Larceny,25,11,2018
10927,Loring Park,Rape,1,11,2018
10928,Loring Park,Robbery,2,11,2018
10929,Lowry Hill,Aggravated Assault,0,11,2018
10930,Lowry Hill,Arson,0,11,2018
10931,Lowry Hill,Auto Theft,1,11,2018
10932,Lowry Hill,Burglary,3,11,2018
10933,Lowry Hill,Homicide,0,11,2018
10934,Lowry Hill,Larceny,5,11,2018
10935,Lowry Hill,Rape,0,11,2018
10936,Lowry Hill,Robbery,0,11,2018
10937,Lowry Hill East,Aggravated Assault,5,11,2018
10938,Lowry Hill East,Arson,0,11,2018
10939,Lowry Hill East,Auto Theft,7,11,2018
10940,Lowry Hill East,Burglary,6,11,2018
10941,Lowry Hill East,Homicide,0,11,2018
10942,Lowry Hill East,Larceny,37,11,2018
10943,Lowry Hill East,Rape,1,11,2018
10944,Lowry Hill East,Robbery,4,11,2018
10945,Lyndale,Aggravated Assault,3,11,2018
10946,Lyndale,Arson,0,11,2018
10947,Lyndale,Auto Theft,2,11,2018
10948,Lyndale,Burglary,7,11,2018
10949,Lyndale,Homicide,0,11,2018
10950,Lyndale,Larceny,10,11,2018
10951,Lyndale,Rape,0,11,2018
10952,Lyndale,Robbery,0,11,2018
10953,Lynnhurst,Aggravated Assault,0,11,2018
10954,Lynnhurst,Arson,0,11,2018
10955,Lynnhurst,Auto Theft,0,11,2018
10956,Lynnhurst,Burglary,4,11,2018
10957,Lynnhurst,Homicide,0,11,2018
10958,Lynnhurst,Larceny,8,11,2018
10959,Lynnhurst,Rape,0,11,2018
10960,Lynnhurst,Robbery,1,11,2018
10961,Marcy Holmes,Aggravated Assault,1,11,2018
10962,Marcy Holmes,Arson,0,11,2018
10963,Marcy Holmes,Auto Theft,9,11,2018
10964,Marcy Holmes,Burglary,4,11,2018
10965,Marcy Holmes,Homicide,0,11,2018
10966,Marcy Holmes,Larceny,18,11,2018
10967,Marcy Holmes,Rape,1,11,2018
10968,Marcy Holmes,Robbery,2,11,2018
10969,Marshall Terrace,Aggravated Assault,0,11,2018
10970,Marshall Terrace,Arson,0,11,2018
10971,Marshall Terrace,Auto Theft,1,11,2018
10972,Marshall Terrace,Burglary,1,11,2018
10973,Marshall Terrace,Homicide,1,11,2018
10974,Marshall Terrace,Larceny,5,11,2018
10975,Marshall Terrace,Rape,0,11,2018
10976,Marshall Terrace,Robbery,0,11,2018
10977,McKinley,Aggravated Assault,8,11,2018
10978,McKinley,Arson,0,11,2018
10979,McKinley,Auto Theft,3,11,2018
10980,McKinley,Burglary,1,11,2018
10981,McKinley,Homicide,0,11,2018
10982,McKinley,Larceny,1,11,2018
10983,McKinley,Rape,1,11,2018
10984,McKinley,Robbery,10,11,2018
10985,Mid - City Industrial,Aggravated Assault,0,11,2018
10986,Mid - City Industrial,Arson,0,11,2018
10987,Mid - City Industrial,Auto Theft,1,11,2018
10988,Mid - City Industrial,Burglary,1,11,2018
10989,Mid - City Industrial,Homicide,0,11,2018
10990,Mid - City Industrial,Larceny,8,11,2018
10991,Mid - City Industrial,Rape,0,11,2018
10992,Mid - City Industrial,Robbery,0,11,2018
10993,Midtown Phillips,Aggravated Assault,5,11,2018
10994,Midtown Phillips,Arson,0,11,2018
10995,Midtown Phillips,Auto Theft,3,11,2018
10996,Midtown Phillips,Burglary,2,11,2018
10997,Midtown Phillips,Homicide,0,11,2018
10998,Midtown Phillips,Larceny,14,11,2018
10999,Midtown Phillips,Rape,1,11,2018
11000,Midtown Phillips,Robbery,3,11,2018
11001,Minnehaha,Aggravated Assault,2,11,2018
11002,Minnehaha,Arson,0,11,2018
11003,Minnehaha,Auto Theft,2,11,2018
11004,Minnehaha,Burglary,6,11,2018
11005,Minnehaha,Homicide,0,11,2018
11006,Minnehaha,Larceny,7,11,2018
11007,Minnehaha,Rape,0,11,2018
11008,Minnehaha,Robbery,0,11,2018
11009,Morris Park,Aggravated Assault,1,11,2018
11010,Morris Park,Arson,0,11,2018
11011,Morris Park,Auto Theft,1,11,2018
11012,Morris Park,Burglary,0,11,2018
11013,Morris Park,Homicide,0,11,2018
11014,Morris Park,Larceny,2,11,2018
11015,Morris Park,Rape,0,11,2018
11016,Morris Park,Robbery,0,11,2018
11017,Near - North,Aggravated Assault,1,11,2018
11018,Near - North,Arson,0,11,2018
11019,Near - North,Auto Theft,3,11,2018
11020,Near - North,Burglary,2,11,2018
11021,Near - North,Homicide,0,11,2018
11022,Near - North,Larceny,5,11,2018
11023,Near - North,Rape,3,11,2018
11024,Near - North,Robbery,1,11,2018
11025,Nicollet Island - East Bank,Aggravated Assault,0,11,2018
11026,Nicollet Island - East Bank,Arson,0,11,2018
11027,Nicollet Island - East Bank,Auto Theft,0,11,2018
11028,Nicollet Island - East Bank,Burglary,3,11,2018
11029,Nicollet Island - East Bank,Homicide,0,11,2018
11030,Nicollet Island - East Bank,Larceny,5,11,2018
11031,Nicollet Island - East Bank,Rape,1,11,2018
11032,Nicollet Island - East Bank,Robbery,0,11,2018
11033,North Loop,Aggravated Assault,1,11,2018
11034,North Loop,Arson,0,11,2018
11035,North Loop,Auto Theft,0,11,2018
11036,North Loop,Burglary,3,11,2018
11037,North Loop,Homicide,0,11,2018
11038,North Loop,Larceny,20,11,2018
11039,North Loop,Rape,0,11,2018
11040,North Loop,Robbery,1,11,2018
11041,Northeast Park,Aggravated Assault,0,11,2018
11042,Northeast Park,Arson,0,11,2018
11043,Northeast Park,Auto Theft,1,11,2018
11044,Northeast Park,Burglary,0,11,2018
11045,Northeast Park,Homicide,0,11,2018
11046,Northeast Park,Larceny,8,11,2018
11047,Northeast Park,Rape,0,11,2018
11048,Northeast Park,Robbery,0,11,2018
11049,Northrop,Aggravated Assault,1,11,2018
11050,Northrop,Arson,0,11,2018
11051,Northrop,Auto Theft,0,11,2018
11052,Northrop,Burglary,3,11,2018
11053,Northrop,Homicide,0,11,2018
11054,Northrop,Larceny,13,11,2018
11055,Northrop,Rape,0,11,2018
11056,Northrop,Robbery,0,11,2018
11057,Page,Aggravated Assault,0,11,2018
11058,Page,Arson,0,11,2018
11059,Page,Auto Theft,0,11,2018
11060,Page,Burglary,1,11,2018
11061,Page,Homicide,0,11,2018
11062,Page,Larceny,4,11,2018
11063,Page,Rape,0,11,2018
11064,Page,Robbery,0,11,2018
11065,Phillips West,Aggravated Assault,3,11,2018
11066,Phillips West,Arson,0,11,2018
11067,Phillips West,Auto Theft,5,11,2018
11068,Phillips West,Burglary,2,11,2018
11069,Phillips West,Homicide,0,11,2018
11070,Phillips West,Larceny,10,11,2018
11071,Phillips West,Rape,0,11,2018
11072,Phillips West,Robbery,1,11,2018
11073,Powderhorn Park,Aggravated Assault,4,11,2018
11074,Powderhorn Park,Arson,0,11,2018
11075,Powderhorn Park,Auto Theft,2,11,2018
11076,Powderhorn Park,Burglary,10,11,2018
11077,Powderhorn Park,Homicide,0,11,2018
11078,Powderhorn Park,Larceny,7,11,2018
11079,Powderhorn Park,Rape,2,11,2018
11080,Powderhorn Park,Robbery,3,11,2018
11081,Prospect Park - East River Road,Aggravated Assault,3,11,2018
11082,Prospect Park - East River Road,Arson,0,11,2018
11083,Prospect Park - East River Road,Auto Theft,4,11,2018
11084,Prospect Park - East River Road,Burglary,1,11,2018
11085,Prospect Park - East River Road,Homicide,0,11,2018
11086,Prospect Park - East River Road,Larceny,15,11,2018
11087,Prospect Park - East River Road,Rape,1,11,2018
11088,Prospect Park - East River Road,Robbery,2,11,2018
11089,Regina,Aggravated Assault,1,11,2018
11090,Regina,Arson,0,11,2018
11091,Regina,Auto Theft,1,11,2018
11092,Regina,Burglary,4,11,2018
11093,Regina,Homicide,0,11,2018
11094,Regina,Larceny,0,11,2018
11095,Regina,Rape,0,11,2018
11096,Regina,Robbery,0,11,2018
11097,Seward,Aggravated Assault,2,11,2018
11098,Seward,Arson,0,11,2018
11099,Seward,Auto Theft,8,11,2018
11100,Seward,Burglary,11,11,2018
11101,Seward,Homicide,0,11,2018
11102,Seward,Larceny,30,11,2018
11103,Seward,Rape,0,11,2018
11104,Seward,Robbery,0,11,2018
11105,Sheridan,Aggravated Assault,0,11,2018
11106,Sheridan,Arson,0,11,2018
11107,Sheridan,Auto Theft,0,11,2018
11108,Sheridan,Burglary,2,11,2018
11109,Sheridan,Homicide,0,11,2018
11110,Sheridan,Larceny,5,11,2018
11111,Sheridan,Rape,0,11,2018
11112,Sheridan,Robbery,0,11,2018
11113,Shingle Creek,Aggravated Assault,0,11,2018
11114,Shingle Creek,Arson,0,11,2018
11115,Shingle Creek,Auto Theft,7,11,2018
11116,Shingle Creek,Burglary,1,11,2018
11117,Shingle Creek,Homicide,0,11,2018
11118,Shingle Creek,Larceny,1,11,2018
11119,Shingle Creek,Rape,0,11,2018
11120,Shingle Creek,Robbery,0,11,2018
11121,St. Anthony East,Aggravated Assault,1,11,2018
11122,St. Anthony East,Arson,0,11,2018
11123,St. Anthony East,Auto Theft,0,11,2018
11124,St. Anthony East,Burglary,2,11,2018
11125,St. Anthony East,Homicide,0,11,2018
11126,St. Anthony East,Larceny,1,11,2018
11127,St. Anthony East,Rape,0,11,2018
11128,St. Anthony East,Robbery,0,11,2018
11129,St. Anthony West,Aggravated Assault,1,11,2018
11130,St. Anthony West,Arson,0,11,2018
11131,St. Anthony West,Auto Theft,0,11,2018
11132,St. Anthony West,Burglary,0,11,2018
11133,St. Anthony West,Homicide,0,11,2018
11134,St. Anthony West,Larceny,4,11,2018
11135,St. Anthony West,Rape,0,11,2018
11136,St. Anthony West,Robbery,0,11,2018
11137,Standish,Aggravated Assault,2,11,2018
11138,Standish,Arson,0,11,2018
11139,Standish,Auto Theft,2,11,2018
11140,Standish,Burglary,10,11,2018
11141,Standish,Homicide,0,11,2018
11142,Standish,Larceny,5,11,2018
11143,Standish,Rape,0,11,2018
11144,Standish,Robbery,0,11,2018
11145,Steven's Square - Loring Heights,Aggravated Assault,2,11,2018
11146,Steven's Square - Loring Heights,Arson,1,11,2018
11147,Steven's Square - Loring Heights,Auto Theft,5,11,2018
11148,Steven's Square - Loring Heights,Burglary,2,11,2018
11149,Steven's Square - Loring Heights,Homicide,0,11,2018
11150,Steven's Square - Loring Heights,Larceny,11,11,2018
11151,Steven's Square - Loring Heights,Rape,0,11,2018
11152,Steven's Square - Loring Heights,Robbery,0,11,2018
11153,Sumner - Glenwood,Aggravated Assault,0,11,2018
11154,Sumner - Glenwood,Arson,0,11,2018
11155,Sumner - Glenwood,Auto Theft,2,11,2018
11156,Sumner - Glenwood,Burglary,0,11,2018
11157,Sumner - Glenwood,Homicide,0,11,2018
11158,Sumner - Glenwood,Larceny,2,11,2018
11159,Sumner - Glenwood,Rape,0,11,2018
11160,Sumner - Glenwood,Robbery,0,11,2018
11161,Tangletown,Aggravated Assault,0,11,2018
11162,Tangletown,Arson,0,11,2018
11163,Tangletown,Auto Theft,1,11,2018
11164,Tangletown,Burglary,4,11,2018
11165,Tangletown,Homicide,0,11,2018
11166,Tangletown,Larceny,4,11,2018
11167,Tangletown,Rape,1,11,2018
11168,Tangletown,Robbery,0,11,2018
11169,University of Minnesota,Aggravated Assault,0,11,2018
11170,University of Minnesota,Arson,0,11,2018
11171,University of Minnesota,Auto Theft,1,11,2018
11172,University of Minnesota,Burglary,0,11,2018
11173,University of Minnesota,Homicide,0,11,2018
11174,University of Minnesota,Larceny,13,11,2018
11175,University of Minnesota,Rape,0,11,2018
11176,University of Minnesota,Robbery,0,11,2018
11177,Ventura Village,Aggravated Assault,4,11,2018
11178,Ventura Village,Arson,0,11,2018
11179,Ventura Village,Auto Theft,8,11,2018
11180,Ventura Village,Burglary,4,11,2018
11181,Ventura Village,Homicide,0,11,2018
11182,Ventura Village,Larceny,13,11,2018
11183,Ventura Village,Rape,2,11,2018
11184,Ventura Village,Robbery,1,11,2018
11185,Victory,Aggravated Assault,0,11,2018
11186,Victory,Arson,0,11,2018
11187,Victory,Auto Theft,3,11,2018
11188,Victory,Burglary,7,11,2018
11189,Victory,Homicide,0,11,2018
11190,Victory,Larceny,9,11,2018
11191,Victory,Rape,0,11,2018
11192,Victory,Robbery,1,11,2018
11193,Waite Park,Aggravated Assault,1,11,2018
11194,Waite Park,Arson,0,11,2018
11195,Waite Park,Auto Theft,2,11,2018
11196,Waite Park,Burglary,8,11,2018
11197,Waite Park,Homicide,0,11,2018
11198,Waite Park,Larceny,7,11,2018
11199,Waite Park,Rape,0,11,2018
11200,Waite Park,Robbery,0,11,2018
11201,Webber - Camden,Aggravated Assault,4,11,2018
11202,Webber - Camden,Arson,0,11,2018
11203,Webber - Camden,Auto Theft,7,11,2018
11204,Webber - Camden,Burglary,4,11,2018
11205,Webber - Camden,Homicide,0,11,2018
11206,Webber - Camden,Larceny,8,11,2018
11207,Webber - Camden,Rape,0,11,2018
11208,Webber - Camden,Robbery,5,11,2018
11209,Wenonah,Aggravated Assault,3,11,2018
11210,Wenonah,Arson,0,11,2018
11211,Wenonah,Auto Theft,3,11,2018
11212,Wenonah,Burglary,4,11,2018
11213,Wenonah,Homicide,0,11,2018
11214,Wenonah,Larceny,1,11,2018
11215,Wenonah,Rape,0,11,2018
11216,Wenonah,Robbery,0,11,2018
11217,West Calhoun,Aggravated Assault,0,11,2018
11218,West Calhoun,Arson,0,11,2018
11219,West Calhoun,Auto Theft,1,11,2018
11220,West Calhoun,Burglary,0,11,2018
11221,West Calhoun,Homicide,0,11,2018
11222,West Calhoun,Larceny,10,11,2018
11223,West Calhoun,Rape,0,11,2018
11224,West Calhoun,Robbery,0,11,2018
11225,Whittier,Aggravated Assault,4,11,2018
11226,Whittier,Arson,0,11,2018
11227,Whittier,Auto Theft,11,11,2018
11228,Whittier,Burglary,10,11,2018
11229,Whittier,Homicide,0,11,2018
11230,Whittier,Larceny,45,11,2018
11231,Whittier,Rape,4,11,2018
11232,Whittier,Robbery,3,11,2018
11233,Willard - Hay,Aggravated Assault,10,11,2018
11234,Willard - Hay,Arson,0,11,2018
11235,Willard - Hay,Auto Theft,9,11,2018
11236,Willard - Hay,Burglary,8,11,2018
11237,Willard - Hay,Homicide,0,11,2018
11238,Willard - Hay,Larceny,5,11,2018
11239,Willard - Hay,Rape,2,11,2018
11240,Willard - Hay,Robbery,3,11,2018
11241,Windom,Aggravated Assault,0,11,2018
11242,Windom,Arson,0,11,2018
11243,Windom,Auto Theft,2,11,2018
11244,Windom,Burglary,6,11,2018
11245,Windom,Homicide,0,11,2018
11246,Windom,Larceny,10,11,2018
11247,Windom,Rape,0,11,2018
11248,Windom,Robbery,0,11,2018
11249,Windom Park,Aggravated Assault,0,11,2018
11250,Windom Park,Arson,0,11,2018
11251,Windom Park,Auto Theft,2,11,2018
11252,Windom Park,Burglary,3,11,2018
11253,Windom Park,Homicide,0,11,2018
11254,Windom Park,Larceny,6,11,2018
11255,Windom Park,Rape,0,11,2018
11256,Windom Park,Robbery,1,11,2018
11257,Z_** NOT ASSIGNED **,Aggravated Assault,2,11,2018
11258,Z_** NOT ASSIGNED **,Arson,0,11,2018
11259,Z_** NOT ASSIGNED **,Auto Theft,0,11,2018
11260,Z_** NOT ASSIGNED **,Burglary,1,11,2018
11261,Z_** NOT ASSIGNED **,Homicide,0,11,2018
11262,Z_** NOT ASSIGNED **,Larceny,4,11,2018
11263,Z_** NOT ASSIGNED **,Rape,3,11,2018
11264,Z_** NOT ASSIGNED **,Robbery,2,11,2018
11265,Armatage,Aggravated Assault,0,12,2018
11266,Armatage,Arson,0,12,2018
11267,Armatage,Auto Theft,0,12,2018
11268,Armatage,Burglary,0,12,2018
11269,Armatage,Homicide,0,12,2018
11270,Armatage,Larceny,13,12,2018
11271,Armatage,Rape,0,12,2018
11272,Armatage,Robbery,0,12,2018
11273,Audubon Park,Aggravated Assault,2,12,2018
11274,Audubon Park,Arson,0,12,2018
11275,Audubon Park,Auto Theft,3,12,2018
11276,Audubon Park,Burglary,5,12,2018
11277,Audubon Park,Homicide,0,12,2018
11278,Audubon Park,Larceny,4,12,2018
11279,Audubon Park,Rape,0,12,2018
11280,Audubon Park,Robbery,1,12,2018
11281,Bancroft,Aggravated Assault,0,12,2018
11282,Bancroft,Arson,0,12,2018
11283,Bancroft,Auto Theft,1,12,2018
11284,Bancroft,Burglary,1,12,2018
11285,Bancroft,Homicide,0,12,2018
11286,Bancroft,Larceny,4,12,2018
11287,Bancroft,Rape,0,12,2018
11288,Bancroft,Robbery,1,12,2018
11289,Beltrami,Aggravated Assault,1,12,2018
11290,Beltrami,Arson,0,12,2018
11291,Beltrami,Auto Theft,0,12,2018
11292,Beltrami,Burglary,2,12,2018
11293,Beltrami,Homicide,0,12,2018
11294,Beltrami,Larceny,6,12,2018
11295,Beltrami,Rape,0,12,2018
11296,Beltrami,Robbery,1,12,2018
11297,Bottineau,Aggravated Assault,1,12,2018
11298,Bottineau,Arson,0,12,2018
11299,Bottineau,Auto Theft,2,12,2018
11300,Bottineau,Burglary,0,12,2018
11301,Bottineau,Homicide,0,12,2018
11302,Bottineau,Larceny,7,12,2018
11303,Bottineau,Rape,0,12,2018
11304,Bottineau,Robbery,0,12,2018
11305,Bryant,Aggravated Assault,0,12,2018
11306,Bryant,Arson,0,12,2018
11307,Bryant,Auto Theft,0,12,2018
11308,Bryant,Burglary,1,12,2018
11309,Bryant,Homicide,0,12,2018
11310,Bryant,Larceny,2,12,2018
11311,Bryant,Rape,0,12,2018
11312,Bryant,Robbery,0,12,2018
11313,Bryn - Mawr,Aggravated Assault,1,12,2018
11314,Bryn - Mawr,Arson,0,12,2018
11315,Bryn - Mawr,Auto Theft,2,12,2018
11316,Bryn - Mawr,Burglary,3,12,2018
11317,Bryn - Mawr,Homicide,0,12,2018
11318,Bryn - Mawr,Larceny,1,12,2018
11319,Bryn - Mawr,Rape,0,12,2018
11320,Bryn - Mawr,Robbery,0,12,2018
11321,Camden Industrial,Aggravated Assault,0,12,2018
11322,Camden Industrial,Arson,0,12,2018
11323,Camden Industrial,Auto Theft,0,12,2018
11324,Camden Industrial,Burglary,0,12,2018
11325,Camden Industrial,Homicide,0,12,2018
11326,Camden Industrial,Larceny,0,12,2018
11327,Camden Industrial,Rape,0,12,2018
11328,Camden Industrial,Robbery,0,12,2018
11329,CARAG,Aggravated Assault,0,12,2018
11330,CARAG,Arson,0,12,2018
11331,CARAG,Auto Theft,2,12,2018
11332,CARAG,Burglary,5,12,2018
11333,CARAG,Homicide,0,12,2018
11334,CARAG,Larceny,19,12,2018
11335,CARAG,Rape,1,12,2018
11336,CARAG,Robbery,0,12,2018
11337,Cedar - Isles - Dean,Aggravated Assault,0,12,2018
11338,Cedar - Isles - Dean,Arson,0,12,2018
11339,Cedar - Isles - Dean,Auto Theft,0,12,2018
11340,Cedar - Isles - Dean,Burglary,0,12,2018
11341,Cedar - Isles - Dean,Homicide,0,12,2018
11342,Cedar - Isles - Dean,Larceny,3,12,2018
11343,Cedar - Isles - Dean,Rape,0,12,2018
11344,Cedar - Isles - Dean,Robbery,2,12,2018
11345,Cedar Riverside,Aggravated Assault,5,12,2018
11346,Cedar Riverside,Arson,0,12,2018
11347,Cedar Riverside,Auto Theft,5,12,2018
11348,Cedar Riverside,Burglary,4,12,2018
11349,Cedar Riverside,Homicide,0,12,2018
11350,Cedar Riverside,Larceny,19,12,2018
11351,Cedar Riverside,Rape,0,12,2018
11352,Cedar Riverside,Robbery,3,12,2018
11353,Central,Aggravated Assault,4,12,2018
11354,Central,Arson,0,12,2018
11355,Central,Auto Theft,7,12,2018
11356,Central,Burglary,7,12,2018
11357,Central,Homicide,0,12,2018
11358,Central,Larceny,15,12,2018
11359,Central,Rape,0,12,2018
11360,Central,Robbery,1,12,2018
11361,Cleveland,Aggravated Assault,5,12,2018
11362,Cleveland,Arson,0,12,2018
11363,Cleveland,Auto Theft,3,12,2018
11364,Cleveland,Burglary,2,12,2018
11365,Cleveland,Homicide,0,12,2018
11366,Cleveland,Larceny,1,12,2018
11367,Cleveland,Rape,0,12,2018
11368,Cleveland,Robbery,0,12,2018
11369,Columbia Park,Aggravated Assault,0,12,2018
11370,Columbia Park,Arson,0,12,2018
11371,Columbia Park,Auto Theft,1,12,2018
11372,Columbia Park,Burglary,0,12,2018
11373,Columbia Park,Homicide,0,12,2018
11374,Columbia Park,Larceny,2,12,2018
11375,Columbia Park,Rape,0,12,2018
11376,Columbia Park,Robbery,0,12,2018
11377,Como,Aggravated Assault,2,12,2018
11378,Como,Arson,0,12,2018
11379,Como,Auto Theft,0,12,2018
11380,Como,Burglary,7,12,2018
11381,Como,Homicide,0,12,2018
11382,Como,Larceny,8,12,2018
